name,family,asset,asset_idx,lookback,feature_kind,mode,lag_signal,min_score,avg_score,last_score,positive_windows,avg_mean_pl,avg_sharpe,top_n,z_window,entry_z,exit_z,top_k
ACAC_relative_momentum_5_cur,single_asset_return,ACAC,27.0,5.0,relative,momentum,False,-29.430152399999933,4.040628992512459,47.05055618396803,2,5.189132742500022,0.42089093999967553,,,,,
DIHO_absolute_reversal_10_lag,single_asset_return,DIHO,17.0,10.0,absolute,reversal,True,-29.43029341000005,-8.935235732898077,5.125386525405469,2,-5.773441392499968,-0.43344234524873637,,,,,
EORC_absolute_reversal_10_lag,single_asset_return,EORC,13.0,10.0,absolute,reversal,True,-29.453912779999882,-22.249921442499986,-8.321886040000063,0,-22.249921442499986,-1.4877348624667883,,,,,
RRES_resid_reversal_top10_w10_e0.5_x0.0_cur,residual_z,RRES,24.0,,,reversal,False,-29.47652984,1.6208067155871735,0.9088724471673364,3,3.9906215175000943,0.4085669217180443,10.0,10.0,0.5,0.0,
RTTH_resid_reversal_top10_w10_e1.0_x0.0_cur,residual_z,RTTH,18.0,,,reversal,False,-29.507477200000157,-11.936469419029395,3.0205559938826934,1,-10.000515740000083,-0.5755848376476761,10.0,10.0,1.0,0.0,
SRNA_relative_reversal_40_cur,single_asset_return,SRNA,3.0,40.0,relative,reversal,False,-29.51410311999998,-15.919153000000033,-25.64194868000006,0,-15.919153000000033,-1.6319844752395585,,,,,
FCSG_absolute_reversal_10_cur,single_asset_return,FCSG,47.0,10.0,absolute,reversal,False,-29.516792170000034,-5.827719691856318,-29.516792170000034,3,-0.8468624499999962,-0.039846588338514954,,,,,
RCRI_relative_reversal_2_cur,single_asset_return,RCRI,30.0,2.0,relative,reversal,False,-29.55907626999996,-5.105933407963028,-29.55907626999996,2,-1.300052105000015,-0.0653377088757775,,,,,
SRTX_absolute_momentum_5_cur,single_asset_return,SRTX,28.0,5.0,absolute,momentum,False,-29.56616168999999,3.668997924954967,18.50376861164528,3,7.534418022500062,0.615959756267692,,,,,
CUBO_absolute_momentum_20_lag,single_asset_return,CUBO,14.0,20.0,absolute,momentum,True,-29.56763392999993,-12.031038526914754,-27.572544699999945,1,-10.772955862499915,-1.14301496861209,,,,,
AMRP_relative_momentum_10_lag,single_asset_return,AMRP,5.0,10.0,relative,momentum,True,-29.56789573999993,-8.018561210692216,37.830791647231024,1,-6.537635289999976,-0.46682449327125386,,,,,
FCSG_absolute_momentum_5_lag,single_asset_return,FCSG,47.0,5.0,absolute,momentum,True,-29.606344469999932,-11.125511051365173,0.29484936453923244,1,-10.090947520000014,-0.6273974570646095,,,,,
CTGI_absolute_momentum_5_lag,single_asset_return,CTGI,25.0,5.0,absolute,momentum,True,-29.620735710000226,-3.6158450812023943,-29.620735710000226,2,0.30373477249988134,0.09060858011291723,,,,,
FARS_absolute_momentum_3_cur,single_asset_return,FARS,48.0,3.0,absolute,momentum,False,-29.733795849999932,-16.467110427500007,-15.950221299999939,0,-16.467110427500007,-1.8409233499634654,,,,,
ELLT_absolute_reversal_10_cur,single_asset_return,ELLT,4.0,10.0,absolute,reversal,False,-29.770300839999962,-3.717130780210668,9.373730881947866,3,-0.18718596999992743,-0.06649172572257495,,,,,
ACIX_resid_reversal_top10_w40_e1.0_x0.0_cur,residual_z,ACIX,31.0,,,reversal,False,-29.838205340000005,-6.121886103169801,-8.915530850000014,2,-4.072480500000031,-0.36231153948801054,10.0,40.0,1.0,0.0,
MMBT_absolute_momentum_3_cur,single_asset_return,MMBT,21.0,3.0,absolute,momentum,False,-29.86218880999987,-5.223641719989458,-29.86218880999987,2,-0.42967508249991315,0.007721658206485071,,,,,
FCSG_relative_momentum_40_cur,single_asset_return,FCSG,47.0,40.0,relative,momentum,False,-29.879729739999913,-12.016762914321378,3.509244852714328,1,-10.092112774999952,-0.63962963032392,,,,,
RTTH_resid_momentum_top10_w10_e0.5_x0.0_cur,residual_z,RTTH,18.0,,,momentum,False,-29.882243770000006,7.988858890779345,11.951717013497245,3,13.417733840000002,0.8569588261728286,10.0,10.0,0.5,0.0,
GARI_resid_reversal_top10_w20_e0.5_x0.0_cur,residual_z,GARI,29.0,,,reversal,False,-29.88929148000001,-9.119451189205979,13.828861274020177,2,-7.238802677500008,-0.5347819892220996,10.0,20.0,0.5,0.0,
MHRM_resid_momentum_top10_w20_e1.0_x0.0_cur,residual_z,MHRM,49.0,,,momentum,False,-29.9234841,-8.332153198047369,18.230396617810353,1,-7.370157287499977,-0.6626734378452372,10.0,20.0,1.0,0.0,
ANSO_absolute_reversal_20_lag,single_asset_return,ANSO,16.0,20.0,absolute,reversal,True,-29.93401192999998,-12.197407413081198,-29.93401192999998,2,-11.268993242499896,-0.9239070230243325,,,,,
ALGO_absolute_reversal_3_cur,single_asset_return,ALGO,0.0,3.0,absolute,reversal,False,-29.954353055999672,59.876448931635146,121.0825103944941,3,75.77025783100089,1.186794930421248,,,,,
MSDP_absolute_momentum_60_lag,single_asset_return,MSDP,12.0,60.0,absolute,momentum,True,-29.964187989999974,-11.578089050591867,27.108993797632447,1,-10.243725134999973,-0.729955382953273,,,,,
LSST_relative_momentum_10_cur,single_asset_return,LSST,2.0,10.0,relative,momentum,False,-29.999749259999973,1.5140250120642484,-29.999749259999973,2,4.451708605000096,0.25145351004987926,,,,,
SRNA_absolute_reversal_2_cur,single_asset_return,SRNA,3.0,2.0,absolute,reversal,False,-30.01041910000009,-10.252181000549147,-2.8529504399998586,1,-8.994095525000002,-0.9462443675957662,,,,,
SRNA_absolute_reversal_40_lag,single_asset_return,SRNA,3.0,40.0,absolute,reversal,True,-30.017449700000014,-14.381474109518493,-21.665069119999988,1,-13.760519190000018,-1.4061843588627818,,,,,
cross_sectional_reversal_w5_k15_cur,cross_sectional,,,5.0,,reversal,False,-30.030051720000685,65.53904302010189,1.8654393431966263,3,84.03357389750008,1.1534074105265963,,,,,15.0
SRTX_absolute_reversal_10_cur,single_asset_return,SRTX,28.0,10.0,absolute,reversal,False,-30.05355997000008,-14.19011904503917,-4.93895137000005,1,-12.612666362500072,-1.029543093709501,,,,,
OTCS_absolute_momentum_20_lag,single_asset_return,OTCS,6.0,20.0,absolute,momentum,True,-30.064612450000023,-2.0941137999646937,-7.435876429999953,1,-0.7838409624999867,-0.007190151867086408,,,,,
CTGI_absolute_momentum_3_lag,single_asset_return,CTGI,25.0,3.0,absolute,momentum,True,-30.07974543000012,2.1391081627934705,-30.07974543000012,2,5.665582552499967,0.3891771581920717,,,,,
MMBT_relative_momentum_60_cur,single_asset_return,MMBT,21.0,60.0,relative,momentum,False,-30.096373349999975,-22.801202827499974,-30.096373349999975,0,-22.801202827499974,-0.9321391707733011,,,,,
HRET_relative_momentum_3_cur,single_asset_return,HRET,15.0,3.0,relative,momentum,False,-30.10947777999996,-16.855377822053043,0.565344271787685,1,-15.74675377499995,-1.1046670510359342,,,,,
HETT_relative_momentum_3_cur,single_asset_return,HETT,7.0,3.0,relative,momentum,False,-30.21108487000008,-9.151910734846444,3.3645186183142095,2,-7.090394402500113,-0.6963884404917902,,,,,
EORC_relative_momentum_2_cur,single_asset_return,EORC,13.0,2.0,relative,momentum,False,-30.215342940000056,-12.968907527704928,-22.187662599999975,2,-11.169985972500008,-0.7833556916618554,,,,,
OTCS_absolute_momentum_20_cur,single_asset_return,OTCS,6.0,20.0,absolute,momentum,False,-30.231493509999964,-4.957720824264685,-9.105616570000002,1,-3.496464602499973,-0.17202229910711042,,,,,
GARI_absolute_momentum_40_lag,single_asset_return,GARI,29.0,40.0,absolute,momentum,True,-30.23993663000005,-22.132786610000057,-27.425043620000096,0,-22.132786610000057,-1.6048043850027214,,,,,
SRNA_relative_reversal_10_cur,single_asset_return,SRNA,3.0,10.0,relative,reversal,False,-30.261938520000058,-18.71637556500002,-14.991936960000002,0,-18.71637556500002,-1.9162109415608346,,,,,
MDGI_absolute_momentum_40_cur,single_asset_return,MDGI,22.0,40.0,absolute,momentum,False,-30.263339499999976,-16.15724265736743,0.21017407053034035,1,-15.327022210000017,-1.1549917401248375,,,,,
ILVX_relative_reversal_5_cur,single_asset_return,ILVX,46.0,5.0,relative,reversal,False,-30.267102700000105,-15.230922058473144,-28.986849450000083,1,-14.220853995000098,-1.5644778936394064,,,,,
AGVF_relative_reversal_5_cur,single_asset_return,AGVF,23.0,5.0,relative,reversal,False,-30.27356952999992,-11.294657200734273,-29.097452380000014,2,-8.358748827499973,-0.5768003990100605,,,,,
RTTH_relative_momentum_40_lag,single_asset_return,RTTH,18.0,40.0,relative,momentum,True,-30.308635000000066,-4.052540166546448,-30.308635000000066,2,0.8905125325000043,-0.016279399727116284,,,,,
MTNS_relative_momentum_20_cur,single_asset_return,MTNS,33.0,20.0,relative,momentum,False,-30.332815330000077,-22.823011557500056,-24.119573010000014,0,-22.823011557500056,-1.9376122486335836,,,,,
EELT_absolute_momentum_20_cur,single_asset_return,EELT,37.0,20.0,absolute,momentum,False,-30.355605430000086,-17.565728319997447,0.6357455000102662,1,-16.034498217500033,-0.7189812352324196,,,,,
OTCS_resid_momentum_top10_w10_e1.0_x0.0_cur,residual_z,OTCS,6.0,,,momentum,False,-30.45934483000001,-10.15367196322174,-25.56596235000006,2,-8.084578690000077,-0.6314841082172129,10.0,10.0,1.0,0.0,
ELLT_relative_momentum_40_lag,single_asset_return,ELLT,4.0,40.0,relative,momentum,True,-30.459621779999942,-13.591783137369763,-30.459621779999942,1,-13.56590611500007,-1.2374196892912162,,,,,
FCSG_relative_momentum_10_cur,single_asset_return,FCSG,47.0,10.0,relative,momentum,False,-30.492201700000095,-10.53822431010052,1.7664903095981115,1,-8.853840450000071,-0.5628226903300927,,,,,
SRTX_absolute_reversal_20_cur,single_asset_return,SRTX,28.0,20.0,absolute,reversal,False,-30.499282330000078,-6.747754237259516,11.368681768334357,2,-3.7539881175000174,-0.31394850316996337,,,,,
MTNS_absolute_momentum_60_cur,single_asset_return,MTNS,33.0,60.0,absolute,momentum,False,-30.513493199999967,-18.901338147499963,-7.982357169999977,0,-18.901338147499963,-1.6256982425835838,,,,,
NGTE_absolute_momentum_10_lag,single_asset_return,NGTE,45.0,10.0,absolute,momentum,True,-30.538970470000105,-17.975472617500103,-28.508344390000058,0,-17.975472617500103,-1.2515116427618846,,,,,
ACIX_relative_reversal_20_cur,single_asset_return,ACIX,31.0,20.0,relative,reversal,False,-30.549478640000142,-11.005574305137142,-7.250698419999989,1,-9.833886267500102,-0.8913784696266407,,,,,
AETS_absolute_reversal_2_cur,single_asset_return,AETS,39.0,2.0,absolute,reversal,False,-30.55575043000008,-14.054558265000107,-20.779928700000074,0,-14.054558265000107,-0.6740405979758683,,,,,
MMBT_relative_reversal_5_lag,single_asset_return,MMBT,21.0,5.0,relative,reversal,True,-30.594450089999864,1.7278829129277398,19.751783391281645,2,7.746439082500042,0.2991597242129378,,,,,
NAYO_relative_reversal_20_lag,single_asset_return,NAYO,35.0,20.0,relative,reversal,True,-30.60819464999993,-12.3339227080137,9.522286087945004,1,-9.91496670499993,-0.4179993289539795,,,,,
EORC_absolute_momentum_2_cur,single_asset_return,EORC,13.0,2.0,absolute,momentum,False,-30.643858780000055,-17.14633148234846,-30.643858780000055,1,-15.539541837500064,-1.0986322357880662,,,,,
NPCK_absolute_momentum_10_cur,single_asset_return,NPCK,11.0,10.0,absolute,momentum,False,-30.684067979999938,-0.6794681102635911,-30.684067979999938,3,2.480760665000055,0.19969400218045374,,,,,
AENO_relative_reversal_5_cur,single_asset_return,AENO,1.0,5.0,relative,reversal,False,-30.684578590000136,-2.1992912167090877,-30.684578590000136,3,1.0241920899998913,0.10441708840084707,,,,,
FCSG_relative_momentum_60_lag,single_asset_return,FCSG,47.0,60.0,relative,momentum,True,-30.68840200999996,-11.778256304833722,-30.68840200999996,1,-9.74032860499997,-0.6044449370682776,,,,,
ILVX_relative_reversal_20_lag,single_asset_return,ILVX,46.0,20.0,relative,reversal,True,-30.693679960000008,-14.297348323359774,-16.202800110000062,1,-13.931674990000039,-1.5078376225048058,,,,,
BLBT_relative_momentum_10_lag,single_asset_return,BLBT,41.0,10.0,relative,momentum,True,-30.705040790000076,-7.969659726738016,-30.705040790000076,2,-6.0913838475000235,-0.8172647954888174,,,,,
LSST_absolute_momentum_20_cur,single_asset_return,LSST,2.0,20.0,absolute,momentum,False,-30.747150750000074,-0.3820549602632849,0.0010966772341451751,3,3.0133434149999805,0.18827859847068312,,,,,
ITPA_absolute_momentum_40_lag,single_asset_return,ITPA,43.0,40.0,absolute,momentum,True,-30.79981560999986,-14.524461052659221,-2.145595869999943,1,-14.417841057499933,-1.4891498007549582,,,,,
RRES_relative_reversal_10_cur,single_asset_return,RRES,24.0,10.0,relative,reversal,False,-30.81171820999998,-15.069370533426074,0.9335081262955036,1,-13.775995067499903,-0.8710361542417693,,,,,
EELT_absolute_momentum_40_lag,single_asset_return,EELT,37.0,40.0,absolute,momentum,True,-30.830316160000038,-11.701338136669987,0.00450837133342539,2,-10.963813912499964,-0.46381670480976583,,,,,
EELT_relative_reversal_60_lag,single_asset_return,EELT,37.0,60.0,relative,reversal,True,-30.830835770000032,1.4301493951932094,14.072521467546528,2,6.2990574775000026,0.2712712959249908,,,,,
CUBO_resid_momentum_top10_w10_e1.0_x0.0_cur,residual_z,CUBO,14.0,,,momentum,False,-30.839097970000022,-16.864460012918883,5.669650018324513,1,-15.904614335000032,-1.8206046569000018,10.0,10.0,1.0,0.0,
MSDP_absolute_reversal_40_lag,single_asset_return,MSDP,12.0,40.0,absolute,reversal,True,-30.84607998000003,2.6955688885484355,-30.84607998000003,3,7.191027370000007,0.520060552615803,,,,,
MMBT_relative_momentum_3_cur,single_asset_return,MMBT,21.0,3.0,relative,momentum,False,-30.846898350000075,-15.321981551363635,-19.051655749999927,1,-12.538569592500075,-0.5133969422599376,,,,,
NPCK_absolute_reversal_5_lag,single_asset_return,NPCK,11.0,5.0,absolute,reversal,True,-30.849227520000003,-17.835101678865083,0.35424535453965306,1,-17.029109174999977,-1.5251208146829742,,,,,
NAYO_relative_reversal_3_cur,single_asset_return,NAYO,35.0,3.0,relative,reversal,False,-30.910023839999813,-5.024304418476394,-30.910023839999813,2,0.5148139950001633,-0.05534566392518464,,,,,
EAFC_absolute_momentum_10_lag,single_asset_return,EAFC,50.0,10.0,absolute,momentum,True,-30.913903060000074,-8.517715982863379,17.80135578751842,2,-5.086864212500005,-0.3583794578607085,,,,,
AENO_absolute_momentum_3_lag,single_asset_return,AENO,1.0,3.0,absolute,momentum,True,-30.920951279999972,-18.81110809674997,10.433466143000011,1,-17.44076716,-1.5303180654794257,,,,,
OTCS_absolute_reversal_5_lag,single_asset_return,OTCS,6.0,5.0,absolute,reversal,True,-30.93933934999992,-13.110292662499974,-5.184995110000109,0,-13.110292662499974,-0.7851598119799541,,,,,
IHOZ_absolute_reversal_20_cur,single_asset_return,IHOZ,34.0,20.0,absolute,reversal,False,-30.94239931000002,-9.732953233215856,-30.94239931000002,2,-7.4328266624999975,-0.6093239950780492,,,,,
MMBT_absolute_reversal_5_lag,single_asset_return,MMBT,21.0,5.0,absolute,reversal,True,-30.956750629999895,12.64267429506701,26.57683876344217,3,18.868233922500078,0.7706001789574557,,,,,
AENO_absolute_reversal_10_cur,single_asset_return,AENO,1.0,10.0,absolute,reversal,False,-30.984142850000044,-1.3337660304300458,-30.984142850000044,2,1.1078082499999828,0.1228322904669994,,,,,
ELLT_resid_momentum_top10_w20_e1.0_x0.0_cur,residual_z,ELLT,4.0,,,momentum,False,-30.984648850000013,-8.882839960426033,-30.984648850000013,2,-7.457453375000018,-0.7464037971584336,10.0,20.0,1.0,0.0,
MSDP_relative_reversal_10_lag,single_asset_return,MSDP,12.0,10.0,relative,reversal,True,-31.0063447599999,-11.414025758723362,-31.0063447599999,1,-9.702235974999967,-0.6601316194589757,,,,,
NAYO_absolute_momentum_60_cur,single_asset_return,NAYO,35.0,60.0,absolute,momentum,False,-31.03391987,-16.61209678500001,-8.606541459999953,0,-16.61209678500001,-0.7724494659352235,,,,,
SRTX_relative_momentum_20_lag,single_asset_return,SRTX,28.0,20.0,relative,momentum,True,-31.040706070000034,0.6258050238400266,-31.040706070000034,3,4.077701137499963,0.33089913279697536,,,,,
ACAC_absolute_momentum_3_cur,single_asset_return,ACAC,27.0,3.0,absolute,momentum,False,-31.043978959999993,-15.146352992499917,-10.128829899999856,0,-15.146352992499917,-1.184143789504309,,,,,
CTGI_resid_reversal_top10_w10_e1.0_x0.0_cur,residual_z,CTGI,25.0,,,reversal,False,-31.07750174,-0.20844576889042266,16.910378112601034,2,3.602609939999984,0.20367664635595872,10.0,10.0,1.0,0.0,
HTRK_relative_momentum_10_cur,single_asset_return,HTRK,44.0,10.0,relative,momentum,False,-31.081029529999913,-17.32312411250002,-9.303069099999993,0,-17.32312411250002,-1.4777837268416965,,,,,
CUBO_relative_reversal_5_lag,single_asset_return,CUBO,14.0,5.0,relative,reversal,True,-31.114340959999925,-11.65591746778635,2.6977853735954733,2,-10.03254969749991,-0.9743511891382827,,,,,
EORC_absolute_momentum_2_lag,single_asset_return,EORC,13.0,2.0,absolute,momentum,True,-31.121586670000198,-5.98229354895444,-31.121586670000198,2,-2.4567529050000383,-0.22570562963823348,,,,,
AGVF_relative_reversal_60_lag,single_asset_return,AGVF,23.0,60.0,relative,reversal,True,-31.13832000999988,-9.499099356128948,-18.832590519999968,1,-8.391152667499965,-0.5584456697797702,,,,,
MTNS_absolute_momentum_10_cur,single_asset_return,MTNS,33.0,10.0,absolute,momentum,False,-31.140038130000175,-21.381427600000013,-31.140038130000175,0,-21.381427600000013,-1.7961577419059782,,,,,
AGVF_absolute_reversal_60_lag,single_asset_return,AGVF,23.0,60.0,absolute,reversal,True,-31.144885949999843,-6.462808197264863,0.0036810454817894096,2,-5.020166092499956,-0.29711328480887805,,,,,
CTGI_resid_reversal_top10_w40_e1.0_x0.0_cur,residual_z,CTGI,25.0,,,reversal,False,-31.16411187000006,-9.18186023087995,-1.0241942299999403,1,-7.446862337499989,-0.4046747267899736,10.0,40.0,1.0,0.0,
OTCS_relative_momentum_20_lag,single_asset_return,OTCS,6.0,20.0,relative,momentum,True,-31.199646210000083,3.305922272731862,11.968665927309669,2,6.7057172874999615,0.41519820023705595,,,,,
DIHO_absolute_momentum_2_lag,single_asset_return,DIHO,17.0,2.0,absolute,momentum,True,-31.23141292999986,-11.812538047010225,-2.449446659999958,1,-11.577246237500026,-0.8940230274739203,,,,,
NWIG_absolute_momentum_3_cur,single_asset_return,NWIG,20.0,3.0,absolute,momentum,False,-31.283494310000215,-9.573737925297788,1.766956387492865,2,-7.54922044750009,-0.5630460608426031,,,,,
AMRP_relative_momentum_2_lag,single_asset_return,AMRP,5.0,2.0,relative,momentum,True,-31.307830230000274,-12.75570770199248,6.771918102030356,1,-10.582737330000054,-0.6892755613675057,,,,,
LSST_absolute_reversal_60_lag,single_asset_return,LSST,2.0,60.0,absolute,reversal,True,-31.325412380000042,-10.144176856947787,-17.316907380000046,1,-8.527463990000044,-0.6194386865699296,,,,,
NGTE_absolute_momentum_3_cur,single_asset_return,NGTE,45.0,3.0,absolute,momentum,False,-31.33759454999996,-15.454969202500058,-1.7372586700003194,0,-15.454969202500058,-1.0434119923037517,,,,,
AGVF_relative_reversal_40_cur,single_asset_return,AGVF,23.0,40.0,relative,reversal,False,-31.36486906999985,-16.099590786926463,-21.842069479999974,1,-14.673601817499932,-1.0839194424967495,,,,,
NWIG_absolute_reversal_10_cur,single_asset_return,NWIG,20.0,10.0,absolute,reversal,False,-31.405811880000066,3.8845815182588073,18.71444098683243,2,6.327571089999963,0.5096475610977074,,,,,
ACIX_relative_momentum_60_lag,single_asset_return,ACIX,31.0,60.0,relative,momentum,True,-31.407099310000095,-19.481275977500047,-18.88147924000006,0,-19.481275977500047,-1.9144599926021362,,,,,
CTGI_relative_momentum_40_lag,single_asset_return,CTGI,25.0,40.0,relative,momentum,True,-31.43011037000002,0.6834842972498391,0.9660717446829358,3,6.709555062499973,0.34587348676018914,,,,,
LSST_relative_reversal_5_lag,single_asset_return,LSST,2.0,5.0,relative,reversal,True,-31.432170429999932,-10.172239935286584,4.969291272446173,2,-7.060840089999988,-0.461564299411803,,,,,
DIHO_resid_reversal_top10_w20_e1.0_x0.0_cur,residual_z,DIHO,17.0,,,reversal,False,-31.437791569999973,-9.085367678209007,13.118848742886833,2,-7.512648114999961,-0.5639219915132285,10.0,20.0,1.0,0.0,
MDGI_absolute_reversal_60_lag,single_asset_return,MDGI,22.0,60.0,absolute,reversal,True,-31.48613792000002,-7.887649292010446,-31.48613792000002,2,-5.945822664999996,-0.4238882851588178,,,,,
NAYO_absolute_reversal_2_lag,single_asset_return,NAYO,35.0,2.0,absolute,reversal,True,-31.515263499999865,-13.737852582499515,6.919243797490192,2,-11.292006074999861,-0.5521126990388425,,,,,
AMRP_relative_reversal_40_lag,single_asset_return,AMRP,5.0,40.0,relative,reversal,True,-31.54673898999996,-22.358497720000017,-31.54673898999996,0,-22.358497720000017,-1.3623769692316359,,,,,
ITPA_relative_momentum_10_cur,single_asset_return,ITPA,43.0,10.0,relative,momentum,False,-31.547299859999903,-6.2283950601789755,0.8256096058835849,2,-4.3259182974999,-0.42929401702574893,,,,,
NPCK_absolute_reversal_20_cur,single_asset_return,NPCK,11.0,20.0,absolute,reversal,False,-31.551025229999958,-14.73664037000003,-0.40439260000008287,0,-14.73664037000003,-1.3598148595801063,,,,,
ITPA_relative_momentum_3_cur,single_asset_return,ITPA,43.0,3.0,relative,momentum,False,-31.563678750000072,-15.112668797499952,-1.3188543099998424,0,-15.112668797499952,-1.5615622183796956,,,,,
NPCK_relative_reversal_20_cur,single_asset_return,NPCK,11.0,20.0,relative,reversal,False,-31.605243949999984,-15.561389455000038,-5.778427040000061,0,-15.561389455000038,-1.4082429331870174,,,,,
ILVX_absolute_momentum_40_cur,single_asset_return,ILVX,46.0,40.0,absolute,momentum,False,-31.616340909999998,6.303508267304583,32.66289890540881,2,7.374837575000001,0.7966566894148597,,,,,
ACIX_relative_reversal_2_cur,single_asset_return,ACIX,31.0,2.0,relative,reversal,False,-31.674491040000138,-17.046276152500024,-5.726807439999939,0,-17.046276152500024,-1.6222104147972343,,,,,
MDGI_relative_momentum_5_lag,single_asset_return,MDGI,22.0,5.0,relative,momentum,True,-31.67771583999991,-18.67505727239936,3.5146341304023023,1,-17.00983294999993,-1.2944406184373296,,,,,
GARI_absolute_momentum_40_cur,single_asset_return,GARI,29.0,40.0,absolute,momentum,False,-31.682659500000064,-22.17458044000006,-26.528005570000076,0,-22.17458044000006,-1.6094877552803255,,,,,
AETS_absolute_momentum_20_cur,single_asset_return,AETS,39.0,20.0,absolute,momentum,False,-31.69181108999992,1.0414245302534946,0.521183749343663,3,6.776858390000044,0.3617265955298019,,,,,
MHRM_resid_momentum_top10_w10_e0.5_x0.0_cur,residual_z,MHRM,49.0,,,momentum,False,-31.69812758000002,-16.983355638253638,0.00397969698538226,1,-16.759356277499975,-1.351825356499471,10.0,10.0,0.5,0.0,
MDGI_absolute_momentum_3_lag,single_asset_return,MDGI,22.0,3.0,absolute,momentum,True,-31.77398734000006,-20.2037134950001,-5.580533920000034,0,-20.2037134950001,-1.5224385015806199,,,,,
SMAH_absolute_momentum_40_cur,single_asset_return,SMAH,10.0,40.0,absolute,momentum,False,-31.777892620000074,0.9113566166173124,17.936978712137222,2,3.6696861724999845,0.29109807870638355,,,,,
ACAC_relative_momentum_60_cur,single_asset_return,ACAC,27.0,60.0,relative,momentum,False,-31.778610440000083,-17.18717404332286,2.33134193670866,1,-15.737951292500004,-1.280543583134969,,,,,
HTRK_absolute_momentum_60_cur,single_asset_return,HTRK,44.0,60.0,absolute,momentum,False,-31.782366530000054,-15.652081413321843,0.000978576712702674,1,-15.52910849750003,-1.3113357310166012,,,,,
EAFC_resid_momentum_top10_w20_e0.5_x0.0_cur,residual_z,EAFC,50.0,,,momentum,False,-31.78924224999997,-14.59351726659912,-24.951923830000077,1,-14.100136230000015,-1.0381574287455306,10.0,20.0,0.5,0.0,
SRNA_resid_reversal_top10_w40_e1.0_x0.0_cur,residual_z,SRNA,3.0,,,reversal,False,-31.80337061999999,-13.6014931894459,-9.794039449999982,1,-13.560048989999991,-1.4341086484784706,10.0,40.0,1.0,0.0,
NAYO_relative_momentum_40_lag,single_asset_return,NAYO,35.0,40.0,relative,momentum,True,-31.865478470000024,-22.815294554999998,-12.684917099999948,0,-22.815294554999998,-1.0948853184044558,,,,,
MSDP_absolute_momentum_3_lag,single_asset_return,MSDP,12.0,3.0,absolute,momentum,True,-31.891834130000024,-11.75014958986239,7.580271298342006,2,-8.337651974999936,-0.5962347584433203,,,,,
FARS_absolute_momentum_3_lag,single_asset_return,FARS,48.0,3.0,absolute,momentum,True,-31.89529215000003,-7.391589244973404,6.174787430285543,2,-5.72230909250008,-0.6977198376114951,,,,,
GARI_relative_momentum_60_cur,single_asset_return,GARI,29.0,60.0,relative,momentum,False,-31.91581203000008,-17.065130985000014,-23.458446430000023,0,-17.065130985000014,-1.2084603551727697,,,,,
MTNS_relative_reversal_2_cur,single_asset_return,MTNS,33.0,2.0,relative,reversal,False,-31.976022090000033,-16.157560085132918,-31.976022090000033,1,-14.965869512500081,-1.2628171785084406,,,,,
ACAC_absolute_reversal_20_lag,single_asset_return,ACAC,27.0,20.0,absolute,reversal,True,-31.99037447999989,-12.053750296826404,0.05447638269412229,1,-11.543639462499911,-0.8959541195548145,,,,,
cross_sectional_reversal_w40_k3_lag,cross_sectional,,,40.0,,reversal,True,-32.020572890000125,-0.14943025253683873,-5.070098530000012,2,7.986503154999921,0.2704544209618064,,,,,3.0
NWIG_absolute_momentum_5_cur,single_asset_return,NWIG,20.0,5.0,absolute,momentum,False,-32.03486461000004,-17.760359540394568,3.101991358421803,1,-16.163647225000034,-1.244509482811847,,,,,
DIHO_absolute_reversal_3_cur,single_asset_return,DIHO,17.0,3.0,absolute,reversal,False,-32.05892630000007,-6.886777079524166,-32.05892630000007,2,-3.600044322499973,-0.32337734254479394,,,,,
AMRP_relative_reversal_60_cur,single_asset_return,AMRP,5.0,60.0,relative,reversal,False,-32.09899256999997,-8.238778057958678,-32.09899256999997,2,-5.194404915000013,-0.2813637914950672,,,,,
AMRP_relative_reversal_60_lag,single_asset_return,AMRP,5.0,60.0,relative,reversal,True,-32.09899256999997,-9.072389271605694,-32.09899256999997,2,-7.445791725000022,-0.4224236686028049,,,,,
SRTX_relative_reversal_5_cur,single_asset_return,SRTX,28.0,5.0,relative,reversal,False,-32.12582676000004,-9.832341462064434,-19.196549829999984,1,-8.480386277500049,-0.6886859691503062,,,,,
RTTH_relative_momentum_10_lag,single_asset_return,RTTH,18.0,10.0,relative,momentum,True,-32.132118179999836,-9.162285466083631,-32.132118179999836,2,-6.382965397499939,-0.3814000055220561,,,,,
AGVF_relative_reversal_20_lag,single_asset_return,AGVF,23.0,20.0,relative,reversal,True,-32.14785780999991,-15.823775937505133,-8.93623623999989,1,-14.37076990249998,-1.065618694024932,,,,,
ITPA_absolute_momentum_3_cur,single_asset_return,ITPA,43.0,3.0,absolute,momentum,False,-32.17380149999998,-13.784216806260993,-28.737261499999967,2,-12.570561690000051,-1.256352896429266,,,,,
EAFC_relative_momentum_40_lag,single_asset_return,EAFC,50.0,40.0,relative,momentum,True,-32.18438533000006,-4.947570648184194,29.395711757263225,1,-3.62416606249999,-0.26465858297123157,,,,,
RTTH_relative_reversal_10_cur,single_asset_return,RTTH,18.0,10.0,relative,reversal,False,-32.18538548000013,-13.039889671366673,10.581770244533528,1,-10.699881052500062,-0.5330518919223224,,,,,
